Gender,Subject,Task,FileName,Word,Context,Vowel,F1_5,F2_5,F1_15,F2_15,F1_25,F2_25,F1_35,F2_35,F1_45,F2_45,Vowel_Duration,F1_mid
male,m3,p,picture_task_m3_3,dull,b,\vt,530.4,1538.64,599.47,1432.53,643.29,1349.5,657.62,1293.83,665.81,1272.88,177.24,769.58
male,m3,p,picture_task_m3_3,dutch,e,\vt,516.8,1553.13,588.82,1474.67,646.28,1430.86,665.96,1404.25,662.92,1379.66,135.48,744.63
male,m3,p,picture_task_m3_3,budge,e,\vt,505.67,1072.97,560.12,1097.89,597.01,1126.17,610.57,1141.73,613.1,1162.51,121.63,704.73
male,m3,p,picture_task_m3_3,dash,e,\ae,479.83,1625.23,577.08,1586.47,638.76,1529.59,660.87,1487.3,657.44,1433.28,193.48,752.34
male,m3,p,picture_task_m3_3,back,e,\ae,628.06,1378.93,676.44,1395.02,703.88,1393.49,722.5,1387.19,733.9,1392.48,211.65,688.62
male,m3,p,picture_task_m3_3,dab,e,\ae,519.47,1643.18,615.84,1574.63,669.3,1518.59,690.9,1496.28,705.43,1480.48,172.8,669.38
male,m3,p,picture_task_m3_3,badge,e,\ae,609.16,1379.81,663.14,1401.75,687.61,1401.97,708.52,1414.42,726.15,1410.67,205.9,665.76
male,m3,p,picture_task_m3_3,bag,b,\ae,650.89,1399.98,687.28,1424.41,709.08,1430.99,730.91,1438.26,746.32,1447.34,164.67,722.33
male,m3,p,picture_task_m3_3,back,b,\ae,628.15,1359.12,682.85,1397.15,699.38,1406.13,712.4,1406.33,723.91,1423.89,207.69,690.11
male,m3,p,picture_task_m3_3,but,b,\vt,580.79,1119.34,620.7,1147.26,644.45,1169.04,653.38,1187.54,660.36,1211.26,139.58,713.26
male,m3,p,picture_task_m3_3,buck,e,\vt,517.77,1099.8,576.81,1134.48,618.71,1158.58,643.78,1169.69,663.51,1174.35,116.62,771.87
male,m3,p,picture_task_m3_4,dam,e,\ae,518.56,1638.37,547.23,1584.52,606.46,1581.97,633.55,1556.88,644.47,1521.74,101.74,767.72
male,m3,p,picture_task_m3_4,dub,b,\vt,549.86,1503.39,600.24,1389.72,642.7,1304.45,653.6,1264.47,665.44,1240.77,162.46,751.74
male,m3,p,picture_task_m3_4,bad,b,\ae,585.57,1336.55,661.74,1380.81,699.13,1408.93,718.33,1405.74,727.77,1416.6,146.66,665.99
male,m3,p,picture_task_m3_4,budge,b,\vt,539.38,1115.93,595.77,1152.93,625.26,1185.02,637.1,1199.89,641.39,1210.21,123.56,639.97
male,m3,p,picture_task_m3_4,dad,b,\ae,542.08,1633.47,629.77,1570,680.61,1568.5,704.47,1521.47,729.34,1518.1,192.62,667.69
male,m3,p,picture_task_m3_4,bat,e,\ae,624.96,1357.67,696.14,1382.39,730.01,1417.2,738.9,1410.85,749.21,1414.11,203.82,705.82
male,m3,p,picture_task_m3_4,dug,e,\vt,561.49,1577.78,611.73,1416.73,656.65,1345.55,671.21,1299.99,676.6,1271.41,142.34,673.34
male,m3,p,picture_task_m3_4,duck,b,\vt,562.1,1548.93,619.82,1385.48,657.87,1326.9,676.68,1310.53,693.85,1295,135.63,407.76
male,m3,p,picture_task_m3_4,dutch,b,\vt,549.43,1601.68,608.13,1403.89,655.31,1353.39,681.53,1326.59,686.4,1309.57,132.01,653.55
male,m3,p,picture_task_m3_4,dan,b,\ae,513.84,1507.22,586.63,1430.87,644.92,1345.71,673.57,1306.3,683.19,1266.23,121.65,704.36
male,m3,p,picture_task_m3_4,duck,e,\vt,562.72,1536.61,606.28,1456.85,640.82,1370.58,673.53,1327.38,682.43,1284.85,125.83,758.85
male,m3,p,picture_task_m3_4,dash,b,\ae,509.34,1673.99,610.82,1723.52,660.94,1539.18,689.27,1491.74,696.83,1456.81,169.11,704.62
male,m3,p,picture_task_m3_4,dub,e,\vt,575.03,1493.58,616.27,1394.22,647.95,1336.4,658.42,1286.05,658.35,1276.02,136.72,746.68
male,m3,p,picture_task_m3_4,bud,b,\vt,548.52,1107.22,614.86,1147.95,647.11,1176.78,662.3,1182.01,669.59,1187.94,112.89,689.96
male,m3,p,picture_task_m3_4,bud,e,\vt,537.52,1121.69,583.13,1145.81,610,1152.76,620.79,1173.45,622.38,1188.29,121.57,583.57
male,m3,p,picture_task_m3_4,bat,b,\ae,615.24,1335.98,680.01,1351.9,706.75,1366.56,723.35,1388.59,721.48,1371.09,203.93,824.66
male,m3,p,picture_task_m3_4,but,e,\vt,525.6,1115.5,579.43,1127.74,615.48,1165.91,636.31,1200.12,643.28,1224.37,124.15,564.07
male,m3,p,picture_task_m3_4,bad,e,\ae,588.52,1357.33,659.44,1415.87,686.85,1430.23,703.03,1440.61,710.95,1437.23,191.64,631.84
male,m3,p,picture_task_m3_4,buck,b,\vt,594.36,1153.19,636.17,1169.1,667.41,1179.63,671.03,1208.9,669.89,1196.78,151.29,847.69
male,m3,p,picture_task_m3_4,dug,b,\vt,532.06,1545.87,603.1,1431.92,647.25,1364.34,659.08,1308.2,667.12,1293.18,144.81,884.75
male,m3,p,picture_task_m3_4,dan,e,\ae,503.06,1665.69,564.67,1664.11,632.96,1654.51,665.08,1589.27,678.3,1547.62,120.9,622.44
male,m3,p,picture_task_m3_4,dab,b,\ae,522.52,1684.17,610.33,1665.79,658.6,1610.33,677.61,1534.16,699.1,1508.41,170.27,676.35
male,m3,p,picture_task_m3_4,badge,b,\ae,559.29,1398.52,647.01,1452.36,680.23,1482.59,697.44,1458.33,707.57,1448.05,150.95,906.48
male,m3,p,picture_task_m3_4,dad,e,\ae,526.77,1633.62,587.53,1603.37,661.35,1586.16,692.99,1502.81,711.51,1484.53,135.2,885.53
male,m3,p,picture_task_m3_4,bag,e,\ae,598.23,1363,670.7,1406.26,699.06,1434.97,712.2,1421.97,726,1438.07,169.78,813.49
male,m3,p,picture_task_m3_4,dull,e,\vt,525.18,1621.44,586.35,1468.67,646.27,1369.63,666.74,1308.19,670.62,1262.6,135.85,862.84
male,m3,p,picture_task_m3_4,dam,b,\ae,505.77,1673.3,592.9,1672.15,653.69,1649.14,674.13,1547.91,673.65,1486.41,146.3,830.17
male,m3,p,picture_task_m3_4,dull,b,\vt,528.88,1652.83,616.68,1461.5,665.74,1352.28,684.01,1304.62,687.15,1287.48,164.81,801.73
male,m3,p,picture_task_m3_4,dutch,e,\vt,555.3,1547.27,626.15,1439.35,679.25,1370.73,697.38,1348.97,707.59,1359.46,146.86,800.04
male,m3,p,picture_task_m3_4,budge,e,\vt,500.76,1129.47,566.99,1153.42,622.91,1167.2,642.61,1194.19,646.78,1219.68,133.4,832.01
male,m3,p,picture_task_m3_4,dash,e,\ae,542.76,1583.82,625.13,1542.79,683.71,1524.46,674.36,1450.14,682.54,1379.08,169.64,849.51
male,m3,p,picture_task_m3_4,back,e,\ae,582.76,1377.97,671.18,1428.97,698.84,1420.82,718.88,1404.19,715.5,1395.43,201.89,376.37
male,m3,p,picture_task_m3_4,dab,e,\ae,536.75,1589.47,639.48,1604.83,660.51,1491.47,677.78,1466.98,698.03,1457.95,180.45,845.86
male,m3,p,picture_task_m3_4,badge,e,\ae,609.07,1354.02,669.87,1405.84,692.37,1399.32,717.5,1416.05,731.27,1421.3,151.23,865.86
male,m3,p,picture_task_m3_4,bag,b,\ae,594.2,1355.04,660.01,1397.53,694.32,1416.41,716.13,1412.47,721.72,1413.33,167.51,820.51
male,m3,p,picture_task_m3_4,back,b,\ae,615.48,1374.87,673.27,1412.78,711.19,1441.48,722.91,1441.34,732.79,1456.1,171.4,866.62
male,m3,p,picture_task_m3_4,but,b,\vt,546.2,1119.94,626.76,1163.5,651.32,1202.64,665.89,1217.94,673.53,1243.17,129.72,798.83
male,m3,p,picture_task_m3_4,buck,e,\vt,535.97,1138.53,609.97,1163.38,645.66,1190.21,663.87,1209.03,678.34,1221.09,111.24,703.29
male,m3,s,sentence_task_m3_2,dam,e,\ae,571.89,1660.77,615.13,1563.6,642.38,1535.68,674.9,1540.2,698.94,1529.4,117.99,781.77
male,m3,s,sentence_task_m3_2,dub,b,\vt,614.05,1418.77,642.44,1359.09,661.05,1310.06,664.51,1254.9,658.46,1229.59,115.67,765.6
male,m3,s,sentence_task_m3_2,bad,b,\ae,694.79,1369.46,747.72,1411.46,783.45,1455.19,789.28,1451.26,813.01,1483.46,151.11,784.95
male,m3,s,sentence_task_m3_2,budge,b,\vt,594.17,1042.65,641.47,1095.34,668.15,1145.83,681.85,1194.44,677.84,1256.17,122.47,778.41
male,m3,s,sentence_task_m3_2,dad,b,\ae,594.74,1706.3,655.63,1654.16,695.64,1586.23,734.04,1570.55,771.85,1578.1,189.92,795.63
male,m3,s,sentence_task_m3_2,bat,e,\ae,694.36,1349.19,725.16,1393.57,755.39,1399.09,797.2,1443.41,798.78,1445.6,177.27,700.49
male,m3,s,sentence_task_m3_2,dug,e,\vt,624.77,1426.99,657.37,1365.88,677.34,1350.24,687.37,1320.65,690.68,1293.68,102.7,768.69
male,m3,s,sentence_task_m3_2,duck,b,\vt,641.57,1463.18,678.56,1386.09,701.51,1363.11,714.76,1333.59,714.29,1306.96,104.88,521.94
male,m3,s,sentence_task_m3_2,dutch,b,\vt,624.37,1432.84,657.46,1367.14,677.8,1310.61,690.11,1290.76,694.97,1292.87,114.58,673.92
male,m3,s,sentence_task_m3_2,dan,b,\ae,532.58,1796.1,588.1,1792.09,639.38,1781.85,680.17,1746.31,703.07,1715.32,137.44,758.06
male,m3,s,sentence_task_m3_2,duck,e,\vt,615.81,1464.75,649.93,1422.96,673.98,1376.43,692.28,1345.91,698.84,1310.45,96.44,773.18
male,m3,s,sentence_task_m3_2,dash,b,\ae,571.63,1601.51,625.93,1595.2,661.99,1563.21,697.71,1547.94,736.83,1546.17,168.46,481.79
male,m3,s,sentence_task_m3_2,dub,e,\vt,616.4,1413.09,648.77,1341.91,667.33,1289.89,675.66,1254.47,679.52,1223.02,120.1,490.92
male,m3,s,sentence_task_m3_2,bud,b,\vt,565.52,1017.27,617.97,1068.04,633.04,1095.56,643.07,1132.07,645.32,1162.01,123.32,542.64
male,m3,s,sentence_task_m3_2,bud,e,\vt,584.03,1039.02,626.44,1081.87,644.82,1109.51,650.14,1131.04,647.83,1158.1,106.13,725.2
male,m3,s,sentence_task_m3_2,bug,b,\vt,581.09,1053.52,629,1081.86,651.62,1096.49,662.98,1105.44,670.9,1106.66,111.21,700.38
male,m3,s,sentence_task_m3_2,bat,b,\ae,636.05,1425.61,704.62,1493.03,749.28,1496.68,799.8,1518.8,821.38,1532.91,200.79,674.72
male,m3,s,sentence_task_m3_2,but,e,\vt,599.74,1038.26,648.75,1088.55,676.1,1125.5,699.25,1177.35,711.31,1213.26,101.28,782.77
male,m3,s,sentence_task_m3_2,bad,e,\ae,660,1348.91,723.33,1403.28,765.88,1412,794.95,1431.19,825.58,1450.81,191.64,664.76
male,m3,s,sentence_task_m3_2,buck,b,\vt,580.67,1055.36,647.11,1092.95,678.79,1109.64,695.95,1115.35,707.46,1115.66,109.2,757.83
male,m3,s,sentence_task_m3_2,dug,b,\vt,641.96,1427.27,659.98,1371.35,680.65,1327.22,682.78,1285.04,683.82,1256.36,114.42,775.84
male,m3,s,sentence_task_m3_2,dan,e,\ae,584.07,1711.65,623.17,1689.71,651.26,1620.22,681.99,1626.59,707.02,1623.04,129.38,767.51
male,m3,s,sentence_task_m3_2,dab,b,\ae,583.1,1695.17,633.66,1643.84,674.78,1610.1,707.79,1557.58,747.98,1518.12,193.72,726.94
male,m3,s,sentence_task_m3_2,badge,b,\ae,632.23,1394.48,672.37,1449.24,706.79,1484.41,737.37,1504.04,770.27,1529.24,169.51,691.58
male,m3,s,sentence_task_m3_2,dad,e,\ae,597.44,1610.25,661.85,1561.58,711.41,1519.03,723.88,1477.13,754.27,1479.88,206.37,733.39
male,m3,s,sentence_task_m3_2,bag,e,\ae,641.14,1317.99,693.85,1390.6,721.99,1403.38,739.97,1413.7,759.77,1432.37,173.96,635.13
male,m3,s,sentence_task_m3_2,dull,e,\vt,583.62,1484.73,640.43,1384.47,670.14,1324.22,686.23,1281.2,689.12,1265.07,139.02,768.16
male,m3,s,sentence_task_m3_2,dam,b,\ae,542.83,1805.39,593.4,1795.01,641.61,1783.96,681.05,1741.38,696.84,1676.76,145.66,701.82
male,m3,s,sentence_task_m3_2,dull,b,\vt,597.23,1445.78,637.91,1367.15,660.87,1324.93,675.43,1274.27,682.37,1251.32,117.74,681.59
male,m3,s,sentence_task_m3_2,dutch,e,\vt,615.34,1485.02,650.35,1416.84,678.39,1384.68,684.19,1370.04,685.09,1363.09,95.69,708.89
male,m3,s,sentence_task_m3_2,budge,e,\vt,606.59,1053.95,636.46,1081.59,654.73,1101.13,660.59,1126.82,654.56,1165.99,122.3,649.91
male,m3,s,sentence_task_m3_2,dash,e,\ae,560.91,1621.33,627.4,1605.31,665.13,1569.79,703.23,1506.62,741.16,1463.54,179.26,747.58
male,m3,s,sentence_task_m3_2,bug,e,\vt,566.34,1049.08,624.19,1087.26,657.71,1112.94,672.94,1125.35,676.38,1129.49,125.53,704.17
male,m3,s,sentence_task_m3_2,back,e,\ae,645.86,1474.21,692.3,1521.27,723.12,1527.2,755.12,1541.47,787.69,1543.6,131.34,754.99
male,m3,s,sentence_task_m3_2,dab,e,\ae,583.11,1688.14,636.43,1652.9,699.05,1607.49,748.52,1580.19,779.78,1536.76,208.35,793.92
male,m3,s,sentence_task_m3_2,badge,e,\ae,645.28,1403.68,694.1,1456.03,726.37,1479.89,748.73,1497.56,756.3,1509.42,188.6,943.88
male,m3,s,sentence_task_m3_2,bag,b,\ae,634.59,1408.62,678.55,1475.49,713.89,1478.48,724.55,1454.36,732.1,1449.12,199.33,831.75
male,m3,s,sentence_task_m3_2,back,b,\ae,640.82,1451.51,682.16,1517.71,732.96,1549.21,757.02,1532.91,792.49,1545.76,137.32,846.05
male,m3,s,sentence_task_m3_2,but,b,\vt,622.11,1017.29,656.35,1075.91,675.14,1098.76,687.75,1133.59,695.04,1182.77,102.09,850.85
male,m3,s,sentence_task_m3_2,buck,e,\vt,611.34,1109.23,644.08,1140.43,661.19,1165.3,672.6,1172.66,676.81,1175.02,102.59,884.7
male,m3,s,sentence_task_m3_3,dam,e,\ae,549.68,1652.95,613.79,1652.66,640.77,1494.97,679.05,1483.12,694.08,1453.97,160.11,902.08
male,m3,s,sentence_task_m3_3,dub,b,\vt,619.49,1506.22,658.26,1399.01,684.4,1336.27,694.65,1275.76,689.46,1236.28,142.82,909.63
male,m3,s,sentence_task_m3_3,bad,b,\ae,613.21,1307.32,692.78,1391.86,721.89,1429.73,741.77,1461.69,769.61,1498.53,209.58,907.39
male,m3,s,sentence_task_m3_3,budge,b,\vt,565.04,1025.85,611.74,1077,632.19,1112.88,648.36,1155.2,658.55,1199.03,128.07,869.99
male,m3,s,sentence_task_m3_3,dad,b,\ae,614.27,1624.13,654.51,1544.11,689.18,1533.64,722.28,1528.96,746.19,1511.34,186.58,899.24
male,m3,s,sentence_task_m3_3,bat,e,\ae,658.54,1347.89,700.26,1418.88,732.47,1469.5,755.75,1479.63,773.71,1511.08,199.55,890.31
male,m3,s,sentence_task_m3_3,dug,e,\vt,620.77,1453.15,652.5,1378.81,665.22,1333.87,671.92,1301.41,673.2,1270.53,123.78,795.5
male,m3,s,sentence_task_m3_3,duck,b,\vt,627.44,1476.92,663.75,1406.81,691.76,1361.05,705.71,1337.61,713.68,1310.75,107.47,824.37
male,m3,s,sentence_task_m3_3,dutch,b,\vt,626.89,1433.04,664.5,1378.29,683.64,1339.75,690.78,1324.48,695.34,1331.65,118.62,829.98
male,m3,s,sentence_task_m3_3,dan,b,\ae,552.25,1792.24,599.77,1745.4,641.77,1718.62,664.33,1674.37,653.18,1655.29,144.65,880.85
male,m3,s,sentence_task_m3_3,duck,e,\vt,600.22,1619.04,635.55,1553.17,663.47,1532.36,686.06,1536.94,688.65,1502.97,193.45,807.47
male,m3,s,sentence_task_m3_3,dash,b,\ae,573.33,1646.25,624.46,1605.47,676.24,1599.11,711.78,1587.13,710.29,1557.84,185.95,911.22
male,m3,s,sentence_task_m3_3,dub,e,\vt,607.54,1423.25,637.69,1356.48,655.84,1298.1,653.88,1256.04,653.68,1223.56,124.17,876.17
male,m3,s,sentence_task_m3_3,bud,b,\vt,543.4,999.66,598.14,1039.13,636.39,1084.01,655.63,1108.77,664.19,1131.81,117.6,858.17
male,m3,s,sentence_task_m3_3,bud,e,\vt,512.76,999.18,584.23,1062.74,625.18,1104.56,642.16,1130.52,648.05,1163.46,140.1,794.86
male,m3,s,sentence_task_m3_3,bug,b,\vt,559.71,1051.19,623.3,1093.36,661.17,1114.2,673.96,1124.13,673.05,1127.66,132.18,998.56
male,m3,s,sentence_task_m3_3,bat,b,\ae,631.1,1348.4,686.09,1416.08,720.6,1445.82,734.86,1466.13,758.35,1481.93,215.76,846.12
male,m3,s,sentence_task_m3_3,but,e,\vt,557.75,1014.57,625.51,1077.72,655.74,1127.56,664.62,1162.06,664.96,1208.14,103.48,874.63
male,m3,s,sentence_task_m3_3,bad,e,\ae,665.08,1276.35,719.8,1351.51,762.16,1384.82,780.96,1420.82,794.09,1442.89,161.15,811.47
male,m3,s,sentence_task_m3_3,buck,b,\vt,598.43,1063.51,673,1127.77,699.04,1141.25,721.76,1145.28,744.18,1152.56,183.61,818.97
male,m3,s,sentence_task_m3_3,dug,b,\vt,619.95,1410.18,641.22,1362.85,663.96,1328.12,668.77,1296.03,669.45,1263.16,117.94,900.32
male,m3,s,sentence_task_m3_3,dan,e,\ae,593.53,1679.97,637.7,1673.09,674.79,1635.13,717.42,1596.43,728.42,1563.34,137.33,911.49
male,m3,s,sentence_task_m3_3,dab,b,\ae,609.18,1704.76,664.47,1557.85,715.33,1545.41,769.69,1541.89,807.17,1501.54,229.62,905.67
male,m3,s,sentence_task_m3_3,badge,b,\ae,622.65,1305.41,704.6,1427.12,750.17,1465.61,786.28,1496.98,813.7,1516.35,243.56,872.38
male,m3,s,sentence_task_m3_3,dad,e,\ae,609.87,1650.67,675.97,1568.38,704.06,1543.11,732.04,1540.69,734.89,1517.62,256.51,841.48
male,m3,s,sentence_task_m3_3,bag,e,\ae,637.95,1376.25,689.51,1450.34,736.5,1473.56,772.27,1483.66,784.21,1484.36,187,837.42
male,m3,s,sentence_task_m3_3,dull,e,\vt,595.84,1517.74,646.52,1444.15,675.64,1402.64,697.28,1375.3,710.37,1347.07,119.43,821.92
male,m3,s,sentence_task_m3_3,dam,b,\ae,628.82,1451.03,675.83,1375.35,696.56,1303.41,697.73,1257.82,689.22,1220.47,154.71,867.68
male,m3,s,sentence_task_m3_3,dull,b,\vt,580.26,1503.43,615.36,1426.02,646.37,1381.82,663.46,1346.92,672.39,1321.47,101.67,844.27
male,m3,s,sentence_task_m3_3,dutch,e,\vt,609.5,1550.38,642.57,1485.08,679.3,1445.56,698.39,1408.09,701.94,1408.55,110.42,839.87
male,m3,s,sentence_task_m3_3,budge,e,\vt,543.63,1025.43,592.43,1075.41,620.53,1132.31,623.83,1170.23,616.9,1212.65,133.48,878.58
male,m3,s,sentence_task_m3_3,dash,e,\ae,606.73,1627.12,650.22,1639.83,682.06,1624.19,716.89,1584.71,755.64,1541.77,147.22,868.56
male,m3,s,sentence_task_m3_3,bug,e,\vt,565.76,1045.92,616.68,1076.43,647.79,1099.92,662.78,1108.44,661.03,1112.83,105.2,872.87
male,m3,s,sentence_task_m3_3,back,e,\ae,643.39,1364.7,708.21,1437.5,764.25,1498.37,792.74,1519.4,894.27,1561.08,190.21,883.23
male,m3,s,sentence_task_m3_3,dab,e,\ae,592.15,1673.49,645.27,1597.97,690.07,1581.85,730.58,1588.34,776.55,1569.09,185.62,871.44
male,m3,s,sentence_task_m3_3,badge,e,\ae,641.76,1476.7,703.61,1540.66,755.06,1566.7,818.59,1584.3,860.73,1588.31,236.51,883.05
male,m3,s,sentence_task_m3_3,bag,b,\ae,662.74,1444.05,706.29,1465.8,753.48,1481.14,816.7,1531.18,800.31,1501.48,246.78,879.07
male,m3,s,sentence_task_m3_3,back,b,\ae,651.95,1428.75,710.66,1507.03,752.08,1536.9,814.94,1586.47,880.86,1586.76,203.77,858.85
male,m3,s,sentence_task_m3_3,but,b,\vt,581.72,1060.11,638.9,1110.26,659.88,1145.68,669.98,1177.91,676.74,1212.64,128.54,891.05
male,m3,s,sentence_task_m3_3,buck,e,\vt,594.77,1086.19,649.38,1124.7,675.45,1150.65,694.67,1160.45,698.64,1159.06,121.41,882.58
male,m3,s,sentence_task_m3_4,dam,e,\ae,521.66,1679.24,576.27,1651.7,618.51,1619.81,652.03,1555.81,678.98,1541.5,144.03,820.21
male,m3,s,sentence_task_m3_4,dub,b,\vt,601.54,1427.99,633.6,1352.02,655.61,1293.59,669.47,1247.57,676.04,1205.87,113.11,863.51
male,m3,s,sentence_task_m3_4,bad,b,\ae,662.7,1333.16,737.45,1425.35,764.98,1450.08,787.38,1450.86,798.06,1491.2,238.1,864.77
male,m3,s,sentence_task_m3_4,budge,b,\vt,549.93,1028.38,620.25,1076.99,650.23,1105.73,663.15,1138.77,669.81,1164.79,114.34,837.56
male,m3,s,sentence_task_m3_4,dad,b,\ae,573.11,1661.72,634.18,1595.49,678.67,1563.82,705.3,1529.45,712.58,1488.69,185.41,875.32
male,m3,s,sentence_task_m3_4,bat,e,\ae,653.89,1307.74,708.34,1389.29,735.6,1433.77,768.09,1456.17,787.27,1489.32,236.93,830.95
male,m3,s,sentence_task_m3_4,dug,e,\vt,622.02,1427.56,649.03,1382.46,667.12,1358.75,678.3,1321.67,687.39,1311.39,109.04,805.22
male,m3,s,sentence_task_m3_4,duck,b,\vt,657.87,1446.41,685.48,1397.89,706.81,1364.84,718.45,1340.36,726.2,1318.64,96.35,856.35
male,m3,s,sentence_task_m3_4,dutch,b,\vt,606.19,1441.76,647.46,1369.02,670.54,1331.96,676.76,1313.64,672.67,1316.55,114.4,855.91
male,m3,s,sentence_task_m3_4,dan,b,\ae,550.86,1784.73,594.52,1713.41,642.7,1671.48,677.05,1652.05,683.05,1599,128.78,818.01
male,m3,s,sentence_task_m3_4,duck,e,\vt,649.65,1441.35,683.41,1401.89,709.59,1366.13,721.39,1339.09,724.89,1317,93.78,837
male,m3,s,sentence_task_m3_4,dash,b,\ae,578.17,1589.23,633.1,1536.21,659.23,1498.46,684.85,1483.38,703.03,1484.41,153.82,882.96
male,m3,s,sentence_task_m3_4,dub,e,\vt,610.93,1452,638.6,1362.66,658.77,1309.52,665.05,1244.91,658.32,1202.61,135.54,835.58
male,m3,s,sentence_task_m3_4,bud,b,\vt,569.9,1013.53,627.64,1075.98,653.94,1127.53,660.24,1162.89,646.76,1199.53,127.45,824.57
male,m3,s,sentence_task_m3_4,bud,e,\vt,565.02,1015.38,627.91,1086.23,649.6,1115.44,656.46,1144.13,647.4,1179.5,136.05,827.35
male,m3,s,sentence_task_m3_4,bug,b,\vt,581.1,1061.69,637.78,1093.69,666.32,1110.8,675.48,1116,679.87,1122.02,125.83,845.92
male,m3,s,sentence_task_m3_4,bat,b,\ae,632.59,1330.38,703.07,1424.77,734.24,1429.88,760.9,1458.63,769.24,1459.68,209.34,851.02
male,m3,s,sentence_task_m3_4,but,e,\vt,571.71,1029.68,629.37,1095.08,659.17,1140.44,666.93,1169.68,663.41,1204.16,116.77,863.44
male,m3,s,sentence_task_m3_4,bad,e,\ae,675.33,1377.49,718.26,1440.08,747.8,1458.69,763.61,1467.47,778.7,1489.43,179.46,886.58
male,m3,s,sentence_task_m3_4,buck,b,\vt,566.27,1097.67,640.98,1133.54,681.23,1166.15,707.97,1175.65,710.48,1172.37,131.67,844.73
male,m3,s,sentence_task_m3_4,dug,b,\vt,613.26,1476.47,663.78,1416.3,685.28,1352.11,706.38,1340.59,711.65,1307.87,157.24,905.32
male,m3,s,sentence_task_m3_4,dan,e,\ae,576.42,1696.96,646.79,1671.77,699.3,1637.38,722.61,1591.95,735.47,1574.04,167.33,812.2
male,m3,s,sentence_task_m3_4,dab,b,\ae,619.66,1676.07,681.3,1564.49,737.04,1536.99,772.27,1513.95,788.53,1498.11,207.03,887.29
male,m3,s,sentence_task_m3_4,badge,b,\ae,663.74,1397.5,721.55,1453.39,769.14,1474.79,793.52,1494,800.25,1486.58,219.61,853.61
male,m3,s,sentence_task_m3_4,dad,e,\ae,601.23,1634.02,683.18,1551.67,726.32,1533.07,747.71,1515.47,765.24,1503.93,219.01,916.82
male,m3,s,sentence_task_m3_4,bag,e,\ae,682.3,1394.87,743.33,1444.74,776.91,1444.25,777.99,1441.65,787.82,1446.82,182.09,850.74
male,m3,s,sentence_task_m3_4,dull,e,\vt,583.51,1494.74,632.36,1426.05,671.19,1374.12,696.4,1329.07,703.81,1294.87,121.29,868.06
male,m3,s,sentence_task_m3_4,dam,b,\ae,584.57,1813.1,627.23,1789.12,667.3,1770.43,692.37,1691.49,709.75,1647.87,148.68,930.93
male,m3,s,sentence_task_m3_4,dull,b,\vt,611.42,1414.24,659.6,1339.56,689.05,1286.89,700.66,1242.26,705.46,1222.43,139.91,961.84
male,m3,s,sentence_task_m3_4,dutch,e,\vt,592.57,1512.23,639.8,1439.73,676.74,1392.19,700.88,1354.36,705.74,1370.6,126.42,925.76
male,m3,s,sentence_task_m3_4,budge,e,\vt,511.17,1032.46,579.59,1072.75,620.37,1106.13,642.53,1133.33,647.19,1167.23,137.5,944.52
male,m3,s,sentence_task_m3_4,dash,e,\ae,571.96,1591.61,632.17,1530.65,673.87,1503.09,709.67,1491.94,747.9,1466.36,174.08,901.81
male,m3,s,sentence_task_m3_4,bug,e,\vt,558.72,1077.32,625.01,1115.1,658.6,1133.38,669.06,1145.95,663.9,1151.81,119.99,849.99
male,m3,s,sentence_task_m3_4,back,e,\ae,638.74,1360.21,706.79,1420.52,750.94,1431.08,789.72,1443.81,825.74,1448.26,192.94,807.99
male,m3,s,sentence_task_m3_4,dab,e,\ae,580.53,1727.52,656.67,1661.96,690.37,1621.62,699.97,1579.99,721.11,1572.25,193.64,926.52
male,m3,s,sentence_task_m3_4,badge,e,\ae,649.48,1351.51,705.02,1384.77,740.16,1403.49,735.1,1406.32,729.17,1429.71,207.09,881.92
male,m3,s,sentence_task_m3_4,bag,b,\ae,638.26,1412.37,698.29,1468.46,733.59,1470.44,771.59,1478.67,780.17,1463.89,223.47,898.21
male,m3,s,sentence_task_m3_4,back,b,\ae,617.63,1377.41,690.45,1430.73,727.23,1448.9,764.32,1491.81,780.66,1503.97,183.55,939.53
male,m3,s,sentence_task_m3_4,but,b,\vt,580.35,1033.69,641.57,1077.96,670.24,1117.68,687.56,1159.32,695.05,1198.99,121.33,924.56
male,m3,s,sentence_task_m3_4,buck,e,\vt,556.09,1075.86,622.19,1119.77,662.42,1152.27,687.2,1168.77,694.51,1170.46,107.49,882.38
male,m4,p,picture_task_m4_2,dam,e,\ae,483.32,1949.49,544.59,1911.76,575.38,1819.47,674.59,1764.89,629.72,1703.82,282.79,926.98
male,m4,p,picture_task_m4_2,dub,b,\vt,559.06,1539.85,627.37,1576.84,667.51,1525.76,681.42,1454.03,666.25,1358.44,185.4,927.55
male,m4,p,picture_task_m4_2,bad,b,\ae,553.01,1494.59,628.05,1620.63,660.4,1655.21,654.95,1663.69,653.25,1686.17,199.56,951.1
male,m4,p,picture_task_m4_2,budge,b,\vt,493.14,1215.33,558.88,1231.02,564.81,1171.41,583.43,1174.05,592.63,1167.49,193.02,914.16
male,m4,p,picture_task_m4_2,dad,b,\ae,531.74,1842.32,586.62,1830.33,634.44,1876.27,615.18,1846.15,638.08,1886.64,203.69,952.43
male,m4,p,picture_task_m4_2,bat,e,\ae,495.31,1758.96,558.94,1139.99,576.03,1710.82,586.54,1654.29,635.24,1673.89,192.25,657.67
